group,location,site_id,x_centre_4326,y_centre_4326,xmin_4326,ymin_4326,xmax_4326,ymax_4326,xmin_3577,ymin_3577,xmax_3577,ymax_3577,year,date,observation_count,notes
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2017,2017/11/20,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/12/12,,(some cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/4/29,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2014,2024/8/20,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2013,2013/9/7,2,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2012,2012/12/28,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2026,2026/4/9,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2025,2025/12/7,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2024,2024/2/26,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2023,2023/8/26,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2022,2022/12/10,,(some cloud and shade?
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2021,2021/2/15,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2020,2020/10/8,,(some cloud and shade?
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2019,2019/11/24,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2018,2018/9/3,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2017,2017/5/16,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/12/11,,(some cloud?)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/4/28,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2014,2014/2/10,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2013,2013/6/4,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2025,2025/9/5,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2024,2024/2/25,2,one with cloud
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2023,2023/4/5,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2022,2022/12/9,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2020,2020/8/30,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2019,2019/11/17,2,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2018,2018/3/11,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2017,2017/2/13,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/11/21,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/4/22,,(a lot of dark shade?
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2013,2013/6/3,,(some cloud?)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2025,2025/8/11,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2024,2024/2/19,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2022,2022/12/3,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2020,2020/3/1,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2019,2019/4/17,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2018,2018/3/10,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2017,2017/1/12,2,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/8/15,2,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/2/23,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2013,2013/5/26,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2025,2025/8/10,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2024,2024/2/18,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2022,2022/11/28,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2020,2020/2/24,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2019,2019/4/10,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2017,2017/1/11,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/6/29,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/2/22,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2013,2013/1/11,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2025,2025/8/4,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2022,2022/11/27,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2020,2020/2/23,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2019,2019/3/15,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2017,2017/1/6,,(some cloud and shade?
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/5/16,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/2/10,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2013,2013/1/4,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2022,2022/11/15,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2019,2019/3/10,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/4/26,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/2/9,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2019,2019/3/9,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/4/25,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/1/15,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2019,2019/1/30,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/4/13,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2015,2015/1/14,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/3/19,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/2/23,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/2/22,,
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/2/21,,(cloud)
ACT,Lambrigg Lookout,22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,2016,2016/2/20,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2026,2026/4/14,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2025,2025/12/19,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2024,2024/9/1,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2023,2023/10/11,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2022,2022/12/11,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2021,2021/9/17,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2020,2020/2/24,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2019,2019/11/25,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2018,2018/3/11,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2017,2017/11/20,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/12/12,,(some cloud?)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/4/29,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2014,2014/2/11,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2013,2013/9/7,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2012,2012/12/28,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2026,2026/4/9,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2025,2025/12/7,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2024,2024/2/26,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2023,2023/8/26,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2022,2022/12/10,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2021,2021/2/15,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2020,2020/2/23,,(fog)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2019,2019/11/24,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2018,2018/3/10,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2017,2017/5/16,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/12/11,,(some cloud and shade?
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/4/28,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2014,2014/2/10,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2013,2013/9/7,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2025,2025/9/5,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2024,2024/2/25,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2023,2023/4/5,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2022,2022/12/9,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2021,2021/1/8,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2019,2019/11/17,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2017,2017/2/13,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/8/15,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/4/22,,(fog)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2013,2013/6/4,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2025,2025/8/11,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2024,2024/2/24,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2022,2022/12/3,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2021,2020/10/15,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2019,2019/4/19,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2017,2017/1/12,2,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/6/29,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/2/23,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2013,2013/6/3,,(fog)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2025,2025/8/10,,(some cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2024,2024/2/19,,(some cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2022,2022/11/28,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2019,2019/3/10,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2017,2017/1/11,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/5/16,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/2/22,,(some cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2013,,,201300526 (some cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2025,2025/8/4,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2024,2024/2/18,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2022,2022/11/27,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2019,2019/1/30,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2017,2017/1/6,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/4/26,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/2/10,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2013,2013/1/11,,(some cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2022,2022/11/15,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/4/25,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/2/9,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2013,2013/1/4,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/4/13,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/1/15,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/3/19,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2015,2015/1/14,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/2/23,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/2/22,,
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/2/21,,(cloud)
ACT,Road S of Lambrigg,23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,2016,2016/2/20,,(cloud)
ACT,E of Tharwa,24,149.0879194,-35.50103611,149.081714,-35.506096,149.094125,-35.495976,1543007.544,-3981706.789,1544007.544,-3980706.789,2026,2026/4/14,,
ACT,E of Tharwa,24,149.0879194,-35.50103611,149.081714,-35.506096,149.094125,-35.495976,1543007.544,-3981706.789,1544007.544,-3980706.789,2025,2025/12/19,,
