"group","location","site_id","x_centre_4326","y_centre_4326","xmin_4326","ymin_4326","xmax_4326","ymax_4326","xmin_3577","ymin_3577","xmax_3577","ymax_3577","image_id","image_date","image_count","QC_notes"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20260408",2026-04-08,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20250811",2025-08-11,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20230405",2023-04-05,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20221127",2022-11-27,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20200709",2020-07-09,2,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20190410",2019-04-10,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20181105",2018-11-05,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20170112",2017-01-12,3,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20161210",2016-12-10,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20150422",2015-04-22,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20140130",2014-01-30,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20130603",2013-06-03,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20250810",2025-08-10,1,"fog, very dark"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20221025",2022-10-25,1,"cloud shade"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20200619",2020-06-19,2,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20190315",2019-03-15,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20181104",2018-11-04,1,"fog"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20170111",2017-01-11,1,"darker"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20161121",2016-11-21,2,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20150315",2015-03-15,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20140129",2014-01-29,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20130526",2013-05-26,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20220126",2022-01-26,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20200301",2020-03-01,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20190310",2019-03-10,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20180914",2018-09-14,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20170106",2017-01-06,1,"some cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160815",2016-08-15,3,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20150314",2015-03-14,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20130111",2013-01-11,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20220120",2022-01-20,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20190309",2019-03-09,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20180903",2018-09-03,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160803",2016-08-03,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20150210",2015-02-10,1,"cloud, very dark"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20180313",2018-03-13,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160714",2016-07-14,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20150209",2015-02-09,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20180311",2018-03-11,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160625",2016-06-25,2,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20150114",2015-01-14,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20180310",2018-03-10,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160516",2016-05-16,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160419",2016-04-19,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160414",2016-04-14,1,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160413",2016-04-13,1,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160412",2016-04-12,2,"cloud"
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160319",2016-03-19,2,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160323",2016-03-23,2,NA
"ACT","S of National Equestrian Centre",21,148.9995,-35.35339167,148.993307,-35.358447,149.005694,-35.348337,1537245.031,-3964378.433,1538245.031,-3963378.433,"20160222",2016-02-22,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20260414",2026-04-14,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20251219",2025-12-19,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20240901",2024-09-01,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20231011",2023-10-11,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20221211",2022-12-11,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20210917",2021-09-17,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20201015",2020-10-15,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20191125",2019-11-25,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20180914",2018-09-14,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20171120",2017-11-20,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20161212",2016-12-12,1,"some cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150429",2015-04-29,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20240820",2024-08-20,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20130907",2013-09-07,2,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20121228",2012-12-28,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20260409",2026-04-09,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20251207",2025-12-07,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20240226",2024-02-26,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20230826",2023-08-26,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20221210",2022-12-10,1,"some cloud and shade"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20210215",2021-02-15,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20201008",2020-10-08,1,"some cloud and shade"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20191124",2019-11-24,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20180903",2018-09-03,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20170516",2017-05-16,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20161211",2016-12-11,1,"some cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150428",2015-04-28,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20140210",2014-02-10,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20130604",2013-06-04,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20250905",2025-09-05,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20240225",2024-02-25,2,"one with cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20230405",2023-04-05,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20221209",2022-12-09,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20200830",2020-08-30,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20191117",2019-11-17,2,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20180311",2018-03-11,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20170213",2017-02-13,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20161121",2016-11-21,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150422",2015-04-22,1,"a lot of dark shade"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20130603",2013-06-03,1,"some cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20250811",2025-08-11,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20240219",2024-02-19,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20221203",2022-12-03,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20200301",2020-03-01,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20190417",2019-04-17,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20180310",2018-03-10,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20170112",2017-01-12,2,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160815",2016-08-15,2,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150223",2015-02-23,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20130526",2013-05-26,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20250810",2025-08-10,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20240218",2024-02-18,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20221128",2022-11-28,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20200224",2020-02-24,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20190410",2019-04-10,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20170111",2017-01-11,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160629",2016-06-29,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150222",2015-02-22,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20130111",2013-01-11,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20250804",2025-08-04,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20221127",2022-11-27,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20200223",2020-02-23,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20190315",2019-03-15,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20170106",2017-01-06,1,"some cloud and shade"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160516",2016-05-16,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150210",2015-02-10,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20130104",2013-01-04,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20221115",2022-11-15,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20190310",2019-03-10,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160426",2016-04-26,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150209",2015-02-09,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20190309",2019-03-09,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160425",2016-04-25,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150115",2015-01-15,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20190130",2019-01-30,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160413",2016-04-13,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20150114",2015-01-14,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160319",2016-03-19,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160223",2016-02-23,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160222",2016-02-22,1,NA
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160221",2016-02-21,1,"cloud"
"ACT","Lambrigg Lookout",22,149.0468056,-35.47409722,149.040604,-35.479155,149.053009,-35.469039,1539714.223,-3978243.976,1540714.223,-3977243.976,"20160220",2016-02-20,1,"cloud"
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20260414",2026-04-14,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20251219",2025-12-19,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20240901",2024-09-01,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20231011",2023-10-11,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20221211",2022-12-11,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20210917",2021-09-17,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20200224",2020-02-24,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20191125",2019-11-25,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20180311",2018-03-11,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20171120",2017-11-20,1,NA
"ACT","Road S of Lambrigg",23,149.0490361,-35.49891667,149.042832,-35.503976,149.05524,-35.493858,1539547.566,-3981004.198,1540547.566,-3980004.198,"20161212",2016-12-12,1,"some cloud"
